Date,GPPObs,TERObs,NEEObs,GPPAss,TERAss,NEPAss
2023-09-27 00:00:00,4.115029114830845,-2.820085638610264,2.4552922568763336,4.216716241339397,-2.7606526874832427,2.0502181273395457
2023-09-28 00:00:00,4.397907255435358,-2.87146456778855,2.5234405099139976,4.56829469915636,-2.6287277785911494,2.0618222722153234
2023-09-29 00:00:00,4.1895183618217375,-3.061877154626087,2.060218107211589,4.958157609812746,-2.553608397165832,2.114139884106876
2023-09-30 00:00:00,4.365881414688124,-2.9543993994626785,1.8828510541306067,5.460909894779719,-2.5539407655317903,1.8903784769494236
2023-10-01 00:00:00,4.8636827840062775,-2.9824424092872643,1.9852289736560333,4.951715548447565,-2.6030074586528023,2.007071263761443
2023-10-02 00:00:00,4.472585045717398,-3.1025795616715137,1.446039122964697,4.948988786825742,-2.3889359486231174,1.964516098606294
2023-10-03 00:00:00,4.521680027369447,-3.291006906872454,1.5370503646857365,4.947261513063901,-2.5410433603893625,2.2250034442105875
2023-10-04 00:00:00,4.947859500001142,-3.447645232252346,1.582539032798957,4.875526494420119,-2.6698093682382815,2.25136772724364
2023-10-05 00:00:00,4.797022689802164,-3.337089512966962,1.6266979283949499,4.82628335465236,-2.6334734260438104,2.3129818722118802
2023-10-06 00:00:00,4.626383237247229,-3.1980436614320698,1.5868296081765678,4.753642973444688,-2.620161670939668,2.5443026829650153
2023-10-07 00:00:00,5.0595638742611735,-3.243237489479043,1.4261800762473449,4.75609691729131,-2.493466521750331,2.5706039339697937
2023-10-08 00:00:00,4.899725613281038,-2.9846953070625357,1.0609446266636762,4.937829064064278,-2.4361226708338957,2.4080898240829898
2023-10-09 00:00:00,5.239741766565433,-2.9265388743130343,1.336813757440181,5.228710981631366,-2.4434639420778645,1.6501504921761172
2023-10-10 00:00:00,5.268007146562197,-2.760792778670981,1.415616687517896,4.746932508186206,-2.4068923248733376,1.8730130510243133
2023-10-11 00:00:00,5.0268672793086076,-2.779363220539177,1.1524623609479012,4.5854973374838846,-2.3783084238259087,1.6091111040598165
2023-10-12 00:00:00,5.114002142208326,-2.903432430831139,1.3780629787805487,4.373523904439581,-2.2128418710009656,1.6510512708629215
2023-10-13 00:00:00,5.1200524207145355,-2.8276962608019174,1.4380356580445444,4.160438487597409,-2.245049095556551,1.8062682232027862
2023-10-14 00:00:00,5.353577494317076,-3.017991406641983,1.4284429228188786,3.6435897073632226,-2.3507229440348465,2.1839883906789828
2023-10-15 00:00:00,4.992106045977325,-2.8346540053798277,0.8959779264699186,3.7949857383002294,-2.3496726962477594,2.5936455012846094
2023-10-16 00:00:00,4.910511526386999,-2.9560722645929154,1.3616608499571865,4.048271892612341,-2.609134590593629,2.123296263728088
2023-10-17 00:00:00,4.804544303575366,-2.724717871721185,1.1167695348049436,4.018067769052443,-2.5637518211491033,1.6627259849941987
2023-10-18 00:00:00,4.974843270442607,-2.7663306484260657,1.3232554733099873,4.033484879943741,-2.417980184595114,1.7589775595089456
2023-10-19 00:00:00,4.501869161873378,-2.5640536197449655,1.2032588977999108,4.17413124520591,-2.351044307751308,1.7991236788476936
2023-10-20 00:00:00,4.8313227344435346,-2.770649992046491,1.2320686051792247,4.589308385913868,-2.327239351544244,1.440157404748935
2023-10-21 00:00:00,4.8776824873776015,-2.848485638143897,1.7058673633340418,4.294823391449996,-2.2715412606115923,1.4774316790728073
2023-10-22 00:00:00,4.290073978775205,-2.7368773593455966,1.858752526916103,3.826953508392397,-2.1810730291156886,1.6541747871528718
2023-10-23 00:00:00,4.697419726790402,-2.530676063012832,2.1346469239649126,3.813219549504565,-2.077904326836353,1.312306687396724
2023-10-24 00:00:00,5.335008921742308,-2.3010837994900655,2.09022182908384,4.401158409760955,-2.097145137632012,1.1145278823824416
2023-10-25 00:00:00,5.377192570459808,-2.3805859016261772,2.0627864039558115,3.891090223171957,-2.1864565278646673,1.0502052137222493
2023-10-26 00:00:00,5.535035181088169,-2.16279469910846,1.4075110825391182,4.0478394843015275,-2.4502415735396283,1.101548579058195
2023-10-27 00:00:00,5.189203924799536,-2.324748526756376,1.32903587020749,4.293320798996957,-2.315457697877612,1.346972675045782
2023-10-28 00:00:00,4.343809569224993,-2.2316972230101904,1.2873679855462283,3.461565938070539,-2.258698274632705,1.2798173345195372
2023-10-29 00:00:00,3.6508287019025727,-2.473272900009508,1.6504747091416248,3.6206064049799096,-2.2492351930793126,1.3112852360956038
2023-10-30 00:00:00,3.811255263264679,-2.44387247989205,1.4331562831833307,3.7747213455861637,-2.3193241743172717,1.8189490076007468
2023-10-31 00:00:00,3.650223744765716,-2.8468474399208317,1.477321112959407,3.645580822569357,-2.2116516612683346,1.4705572903407682
2023-11-01 00:00:00,3.4227085217746236,-2.9608517145394275,1.4940756846709924,3.444824351298073,-2.2430299103675333,1.2755192510985884
2023-11-02 00:00:00,3.5166730374598063,-2.7978654054266823,1.7576549202891314,3.3032843697943197,-2.242106011645729,1.4130865530735686
2023-11-03 00:00:00,3.791580097697147,-2.9518491807843006,1.5982727416306148,3.254693941144945,-2.23984539857903,1.573861015336942
2023-11-04 00:00:00,3.34874372842887,-2.7923227950876246,1.7404282184880295,3.2147661233039955,-2.1898819682529487,1.5644983468834237
2023-11-05 00:00:00,3.3240317307538088,-2.593283869847606,1.14580114431455,3.1279869277772976,-2.2899495220597683,1.848366598135631
2023-11-06 00:00:00,3.9027947521478152,-2.664562087206768,0.7170340376364017,3.0880140182188436,-2.2116224796798374,1.7389859768081557
2023-11-07 00:00:00,3.534904256398537,-2.7910890402256343,0.1984448828620986,3.427581202515402,-2.2612792412027827,1.1603155828693459
2023-11-08 00:00:00,3.8532602738920345,-2.805130658009668,0.6658676078128956,3.075565296715085,-2.2921354047870577,1.1623516778233656
2023-11-09 00:00:00,3.6675473284249933,-2.893032239820658,0.9862060110404134,2.6590129597741354,-2.17825967810527,1.01189873261543
2023-11-10 00:00:00,3.8443760928855855,-2.8177668514697114,1.292604606100646,3.089355647816266,-2.2511594080222572,1.3231757244697269
2023-11-11 00:00:00,4.15211727430133,-2.72641339746278,1.0607558152029912,3.046680173184071,-2.1433213588050695,1.464439053253633
2023-11-12 00:00:00,4.272343662747237,-2.722608406323402,0.9096562501881015,2.9523857426762903,-2.1270237286474516,0.9858437411290562
2023-11-13 00:00:00,4.421587491850924,-2.3946438778703847,0.920649181582876,2.946421025254085,-2.263006768247809,1.2929244919773575
2023-11-14 00:00:00,3.831450449541089,-2.5387603022477325,1.4128313966906219,3.023587583603347,-2.104354677533607,1.4297479703478215
2023-11-15 00:00:00,4.160794361090335,-2.2978195762514804,1.876623287691015,2.8667117240446114,-2.0737503887722983,1.2278898175571693
2023-11-16 00:00:00,3.701453531956146,-2.518828125409468,1.9453135495489715,3.0369641866538224,-2.0412769783919607,1.1269501850566506
2023-11-17 00:00:00,3.749156395588536,-2.499090508430717,1.8425938398322792,2.7253515483365733,-1.9605137532429677,1.4098768428803863
2023-11-18 00:00:00,3.781583799407462,-2.2945429110154976,2.111873318409701,2.6744745098661937,-1.8529402504417094,0.7742591091445856
2023-11-19 00:00:00,3.8949902156590084,-2.1452027732923242,1.7530963554230212,2.0356702717830157,-1.8845681193904003,0.8968704862811137
2023-11-20 00:00:00,3.9187450426732338,-2.2975885273431773,1.415661237470191,2.5924106548644064,-1.868322491570742,1.1532536126653685
2023-11-21 00:00:00,3.417115395478017,-2.241350999609485,1.2434509023007387,2.5847367646466726,-1.8754397845431687,1.0343852834421314
2023-11-22 00:00:00,2.7811017701165497,-2.2196523205052063,0.7685553457944794,2.8418778382135224,-1.943491034191866,1.1316145761602818
2023-11-23 00:00:00,3.291503508815595,-2.3722641952080035,0.709277206723639,2.966799371364378,-2.1072867555848145,1.054451289613111
2023-11-24 00:00:00,3.360153197300872,-2.2780472104828933,0.26817787303971863,3.076293294914106,-2.061155519396672,0.7541428454197088
2023-11-25 00:00:00,3.8675248833314546,-1.97811884274986,0.8120198297944141,2.966692284314492,-1.9136704509206057,0.5159747002701328
2023-11-26 00:00:00,3.6687900150350172,-2.0011806564593413,1.0229638539152175,3.0034853394094845,-1.8736697460587015,0.7330052900190892
2023-11-27 00:00:00,2.8346889347110404,-1.9988960896174237,1.5622499805482333,2.580974242627191,-1.9964504527555762,0.5354013709715684
2023-11-28 00:00:00,3.365266489130612,-1.9757025220908249,0.6338837621033941,2.1906494328853654,-1.8804749859813354,0.15540148692922517
2023-11-29 00:00:00,3.0899316161099954,-2.3415443873242787,1.4745746156114952,2.2376486762240093,-1.923618072516197,0.2925524820156861
2023-11-30 00:00:00,3.2274182303282806,-2.2649843979547386,0.5634066782518802,2.082003318686742,-2.121277305613717,0.22924737935744316
2023-12-01 00:00:00,2.8243240848798434,-2.4675373642947265,0.0309075737597847,2.6150576117832367,-1.9722453963302995,0.011409695655227536
2023-12-02 00:00:00,3.6578107411239102,-2.537049821491202,-0.11971863513741277,2.6715808107761094,-2.0421301748986167,0.15662793332460895
2023-12-03 00:00:00,3.0105669052260917,-2.1088115152001707,0.6328187903308591,2.375460745144819,-1.837350414305534,0.42103139898095926
2023-12-04 00:00:00,2.784430508999472,-2.2049943183722585,0.7042758865190164,2.2833638829982523,-1.7417898397914355,0.4336466864598886
2023-12-05 00:00:00,2.826607990104898,-2.352282030595492,0.5386343404944838,2.3251199754220355,-1.7944161728565409,0.19063190734455232
2023-12-06 00:00:00,2.247903203859126,-2.147987504533081,0.15732289379299974,2.2896186734564345,-1.7684855940396904,0.3549602889794903
2023-12-07 00:00:00,2.514841718999244,-2.3309329958336185,-0.4027974028078066,2.3507861661766234,-1.5708665121134637,0.5915357182814203
2023-12-08 00:00:00,3.350316406917596,-2.380464804233728,0.3216406989248899,2.330897672572408,-1.5492914266151254,1.0181487382588765
2023-12-09 00:00:00,2.911663364667023,-2.158791241001832,0.7082423485097042,1.9032463805655722,-1.5981702722182827,1.161958486736935
2023-12-10 00:00:00,3.0203438774471967,-2.1738954331009994,1.2489003426051375,1.3642853944653592,-1.3985695899286423,0.7326510448105321
2023-12-11 00:00:00,1.491511667034179,-2.4060250736400026,1.2097762690788345,1.4433942072207762,-1.490431904863526,0.8143618989349977
2023-12-12 00:00:00,1.712777225520199,-2.2797387457016196,-0.22404452390032398,1.755979894496417,-1.5156972234216597,0.7412827232346662
2023-12-13 00:00:00,1.7310939682129418,-2.310389500148724,-0.6592815877937865,1.7249253214525608,-1.665756922433386,0.36944287023445965
2023-12-14 00:00:00,1.4774130002466543,-2.0826684478347337,-0.20350607529890619,2.154459682865761,-1.8421047683848317,0.4052242364909726
2023-12-15 00:00:00,2.2598272816430782,-2.1838381869080616,-0.2487379047024526,2.1065944433446497,-1.8508034681458545,0.8044924625921055
2023-12-16 00:00:00,2.1152788944033523,-2.0548911154591636,-0.3713573223164426,2.4836641145481417,-1.8269557978484856,0.9445684317661494
2023-12-17 00:00:00,2.07802827818875,-1.8778236098771075,-0.7097905503810108,2.713097301974994,-1.7815621614322292,0.5326721176940148
2023-12-18 00:00:00,1.9437213279970953,-2.047489764861591,-0.044659639089376146,2.8608957043413246,-1.9044083610991622,0.4597354950615846
2023-12-19 00:00:00,1.066258924226408,-2.094297556247441,0.22296404983473656,2.2708414600497018,-1.807563985691828,0.5193246307793198
2023-12-20 00:00:00,0.8139783683930704,-2.0631905241719517,0.43251803161343605,2.2017601464517065,-1.8702471399204754,0.017269913860341823
2023-12-21 00:00:00,1.6552600612772905,-2.171426014552459,0.0949642369580729,2.5391070912414673,-1.784560320083735,-0.36319246689968254
2023-12-22 00:00:00,0.7911255180628238,-2.1304847834948117,0.18460040307722353,2.489202195458404,-1.6886539194239316,-0.18857740728055203
2023-12-23 00:00:00,0.8028078583877107,-2.1505994114330798,-0.37222244994852766,2.5467979919140276,-1.7402415538596736,-0.051513863220422396
2023-12-24 00:00:00,0.9837039833696786,-2.1665169979697,-0.29148747087342464,1.9330305586494203,-1.8332657253800984,-0.4712623520110945
2023-12-25 00:00:00,2.079154278595538,-2.1474671777486565,-1.1618043041754202,2.6000970786030186,-1.6648171408462142,-0.20584795191184616
2023-12-26 00:00:00,2.432870200196856,-2.130459859209515,-1.4147206795082774,2.1686438269845505,-1.6007692921579144,0.18552999326052472
2023-12-27 00:00:00,2.111591097388964,-2.1078896936060705,-1.131866983059188,1.410779962891307,-1.6217404129234936,0.1319855301290738
2023-12-28 00:00:00,2.663653326860799,-2.168893174247398,0.03959087139542436,1.4171456701786735,-1.5086369187603859,0.1674759301118191
2023-12-29 00:00:00,2.2108822938535218,-2.21032089991427,-0.5866756361535603,0.663032873049177,-1.5590143934432146,0.33644302139094084
2023-12-30 00:00:00,2.5980375032504854,-2.1967070561388065,-0.8467702623744582,0.5844222440258835,-1.667107114749874,0.4284246529389173
2023-12-31 00:00:00,1.9202944684408285,-2.1790395101511013,-0.5383945336157273,1.861111801318028,-1.7870220914459458,-0.09203784179666896
2024-01-01 00:00:00,3.0533464855567267,-2.2318308209759885,0.8384174819988397,2.2785790224066322,-1.7134544806146113,0.2553667032179501
2024-01-02 00:00:00,2.8858522050795044,-2.17068898150661,0.8643849691127605,1.7774664836858682,-1.6307469827030245,0.2669602532628582
2024-01-03 00:00:00,2.576949437478997,-2.3538321981723582,1.0054791520097315,1.9728155917531414,-1.512412862664187,0.1190305536139511
2024-01-04 00:00:00,2.5867419705210097,-2.371402448330811,0.8725274518845416,1.7588279970374796,-1.552919250707829,0.7984232305544632
2024-01-05 00:00:00,2.7466628397855386,-2.33541932446956,0.7300428407630772,2.2935629302671923,-1.4766241740765573,1.0329776792251384
2024-01-06 00:00:00,2.634593165653312,-2.365876043692065,0.7706374212936412,2.0070087194540194,-1.5484147386539273,0.6113698725378238
2024-01-07 00:00:00,2.8802111603252682,-2.1407613352681394,0.6117877783411085,2.2526737235112364,-1.6484837013483151,0.6044973343937555
2024-01-08 00:00:00,2.710096477089423,-2.134673628129096,0.8639856214582771,1.878845737559316,-1.7626778780632388,1.0778388299305102
2024-01-09 00:00:00,2.9756670028863548,-2.1154729793779734,0.40894545636095375,3.0901369551737305,-1.7793176553131125,0.808572308960587
2024-01-10 00:00:00,3.128772626020182,-2.1634010683034037,0.7786140662832971,3.1726797579529267,-1.850498406367561,1.1470920755204097
2024-01-11 00:00:00,3.080265469935156,-2.1560170250824173,0.8191149344217984,2.979569788764797,-1.6514507302279093,1.6040070857996374
2024-01-12 00:00:00,2.9111020549137705,-2.2623738910861757,0.7736694946538465,2.7786032335557813,-1.6259958084591064,1.896088890141792
2024-01-13 00:00:00,2.9968061287734695,-2.247729592926659,0.2717543157730211,2.5247640350138,-1.6479825358192144,1.738906737930772
2024-01-14 00:00:00,3.2166473640598436,-2.3120134002089054,0.09642930644570136,2.250659202473439,-1.5283662538080596,2.02465502065154
2024-01-15 00:00:00,3.971183948267891,-2.302134140401756,0.7081926326879783,2.0329321059301253,-1.6673330090117864,1.5777300782529302
2024-01-16 00:00:00,4.130580954599193,-2.5292059954211576,0.6950012196961883,2.8980383596422006,-1.685425050812502,2.386733923465816
2024-01-17 00:00:00,4.275109197808547,-2.5699589546014385,0.8595444053061106,2.624088332784576,-1.5303422633501356,2.1475651804907074
2024-01-18 00:00:00,5.243506265308158,-2.3247862227611997,0.5738957591032621,1.7393469672856765,-1.583204159895455,2.3214925591664404
2024-01-19 00:00:00,4.944695017865338,-2.199970793509544,0.6652759463132929,1.4744184849467394,-1.4039611015494025,1.8700969061122956
2024-01-20 00:00:00,4.705983200380093,-2.0385792630812367,0.25640322106249547,2.1966697342299835,-1.40504258102818,1.8691041853255568
2024-01-21 00:00:00,4.616916802603021,-1.8954988745687247,0.48139805897809307,2.2248337320658855,-1.3560516733889445,1.8888895233898735
2024-01-22 00:00:00,3.8436511069494013,-1.8726963342561491,0.7483060565153712,2.3016075138775296,-1.3116978842030451,1.3155086611399724
2024-01-23 00:00:00,3.499837406434838,-2.0142119676830452,0.9308551029290452,2.971115840632251,-1.408418860909767,0.8675937191370288
2024-01-24 00:00:00,3.2216680712178127,-2.2194129129343265,0.6443780117481495,2.565853334296934,-1.537392304824039,0.8324421628772792
2024-01-25 00:00:00,3.4877033917040143,-2.0463242092178664,0.6293161668311711,2.9286189422122813,-1.6011659565709295,1.3341075931272774
2024-01-26 00:00:00,3.3549131723035726,-2.0826638500426293,0.9173047864108668,2.5748288649968063,-1.749300326387665,0.5189658873805715
2024-01-27 00:00:00,3.3826405535959196,-1.7010126123151204,0.8788187935150106,2.9042479795473737,-1.76216033978819,0.4991805821669465
2024-01-28 00:00:00,3.7777880181951744,-1.8940034481960044,0.8240613902589993,2.67723202263372,-1.7653131282574397,1.1423131559462334
2024-01-29 00:00:00,3.9796329800024024,-1.6281864258361325,1.511219043525148,2.571903652953983,-1.5709948388582142,0.6119173013198272
2024-01-30 00:00:00,3.7259449742988395,-1.808833021142723,1.0715725311938338,2.985459370891835,-1.5517478819588326,1.1677033905888135
2024-01-31 00:00:00,3.3338286570072646,-1.6721928521485532,1.4205465093495817,3.236495832369007,-1.3341769185729064,0.6688002592574933
2024-02-01 00:00:00,3.7415438443082896,-1.4997211034456586,0.9185550426211064,2.984817953817793,-1.690341170262163,0.381961213435035
2024-02-02 00:00:00,3.903455637409592,-1.8836169337645434,1.1562644195798595,2.653607525992567,-1.841789019065543,0.4398402389720858
2024-02-03 00:00:00,3.0706759139760496,-2.072709942984973,1.3564291203439294,3.2764027193419176,-1.8534877436199397,1.1424373912764725
2024-02-04 00:00:00,2.9471080375425376,-2.3185194910783373,1.063657574114246,3.275271309460663,-1.6667983112667286,0.8104413970555346
2024-02-05 00:00:00,3.041824692065244,-2.5380921482141585,0.5624699267560533,2.8696991295840824,-1.6952208904971529,0.23806921834816808
2024-02-06 00:00:00,3.368234691119678,-2.343766995953932,-0.12958533468394184,2.4763005381292276,-1.8407789434736967,-0.06121606188289841
2024-02-07 00:00:00,3.676564786512603,-2.3594029750469496,-0.1469372213617598,2.785244299424832,-1.826246234160432,0.3796067003953244
2024-02-08 00:00:00,3.643939972378479,-2.3238524375304737,0.2954895510131502,2.6769240409241095,-1.893095524714613,0.07529300609434075
2024-02-09 00:00:00,3.7551519900951136,-2.205182508624885,-0.021113371005050285,2.5042735204370623,-1.9491848068441349,0.5076825289580649
2024-02-10 00:00:00,3.6106342982946433,-2.5501417979559693,0.2256051875675621,2.466068025375065,-1.7283879172847936,0.5340495626806032
2024-02-11 00:00:00,3.1671352602169214,-2.244316443153555,-0.2510963671132087,2.5030620510940658,-1.7469064130068663,0.5292136722150431
2024-02-12 00:00:00,3.0237407924357504,-2.305898374957359,-0.07806188017589732,2.4197799988659083,-1.7244181692089395,0.6015920520688774
2024-02-13 00:00:00,3.0528298611022042,-2.198174668172544,-0.33737684645519717,2.70644884852785,-1.7276307289914312,0.4203842467935456
2024-02-14 00:00:00,3.0588199329974244,-2.1041368228302897,-0.05811307971921176,2.9294871460536576,-1.7418373927892006,0.49487333306877945
2024-02-15 00:00:00,2.198482730778095,-1.9090804855099035,-0.02431231411437873,2.911233322803725,-1.7907056321879802,0.2833079609824067
2024-02-16 00:00:00,2.264506255840385,-2.013241190966005,-0.29484643060067917,3.1232880072719245,-1.7972793814441643,0.6492165436715845
2024-02-17 00:00:00,2.5406539998098348,-2.424064702107144,-0.2529701066028972,2.9500670400063425,-1.7664287069446654,0.452010067227432
2024-02-18 00:00:00,2.5987352563481068,-2.3698016811977363,-0.3334134757789784,3.0078096704974233,-1.6797084772915538,0.604510817930695
2024-02-19 00:00:00,2.6690338685691666,-2.3073014925663493,-0.5510963479536639,3.147771080488037,-1.6441700163477253,0.4335939599194805
2024-02-20 00:00:00,3.077138386183815,-2.4604366110438143,0.3505718218089855,3.2765792463876027,-1.758609394054039,0.41075096558924035
2024-02-21 00:00:00,2.6551912461936613,-2.386043303157245,0.3970231571871351,3.367819369439984,-1.7034668452176849,0.43079281310212164
2024-02-22 00:00:00,2.0943381861082733,-2.412449927360263,-0.3629047977107813,3.380387284564415,-1.6961687530544527,1.1464166722421565
2024-02-23 00:00:00,2.2793900219477043,-2.5867611932606556,-0.23681631137434378,3.7805476896066725,-1.7733058192927535,1.0800645456712121
2024-02-24 00:00:00,2.9374977774893445,-2.4030958288326096,0.5244070674756647,3.394584829126457,-1.7753761828171024,0.86078177432448
2024-02-25 00:00:00,3.859640710352974,-2.459159932409183,0.3754805622085877,3.2149663979012093,-1.7458598110693002,0.7779071488181751
2024-02-26 00:00:00,4.138649429615662,-2.4775467551073316,1.2368198631804537,3.063827579896786,-1.7682671397491077,0.4735398438655855
2024-02-27 00:00:00,3.3150196110524974,-2.500865819784319,0.8757177494705471,2.9022662046211507,-1.7475819684442149,0.5527846785872357
2024-02-28 00:00:00,3.272073263211989,-2.2597404794946985,1.194149584105462,2.233619489806094,-1.8631773816722856,1.1107385963337661
2024-02-29 00:00:00,3.473668930263228,-2.275512676486928,1.6726769740596792,2.8756748102121295,-1.6655820073987853,1.1813183450514488
2024-03-01 00:00:00,3.596253580198692,-2.27009001628511,1.786888495281715,2.5325407692787474,-1.9281237941520173,1.3912072538765972
2024-03-02 00:00:00,3.870255484540238,-2.3468821175988834,1.0710193197205853,2.7115644253305424,-1.8618093857521045,1.088043580050377
2024-03-03 00:00:00,3.3829390642392374,-2.2672333707384733,0.7209926657923774,2.2538062323120416,-1.8345941862051787,1.0484510143551815
2024-03-04 00:00:00,3.497103780862466,-2.070866844036624,1.4176164373213296,2.7012904483445586,-1.7808993605930772,1.1375901014734648
2024-03-05 00:00:00,3.7679226289451377,-2.0320520194932605,1.0504169189670312,2.4999110175176953,-1.9092167876358581,0.9564193353767562
2024-03-06 00:00:00,4.184261777156285,-1.9972509459931047,1.6003202635112692,2.2111210113058934,-1.7721148181025885,1.1431586512802603
2024-03-07 00:00:00,3.6907732704852694,-1.9844570818629315,1.3692777320802356,2.5464295612873635,-1.833742380794362,1.3570116996138133
2024-03-08 00:00:00,3.556995085215818,-2.2955608767770364,1.466634134953656,2.4427373073716416,-2.025395490744814,1.5082735662278186
2024-03-09 00:00:00,2.28860200206507,-2.453858491168737,0.8345975385843214,2.4279811889860357,-2.161174993104377,1.4307480737619582
2024-03-10 00:00:00,2.3918539012232998,-2.4670678800788934,0.7310662893600692,2.7407637829689726,-2.103350819033671,1.7410902170709637
2024-03-11 00:00:00,2.5286672590251995,-2.5658675932179227,0.5408595047627435,3.2501036443815177,-2.2882609969893664,1.5900206706144613
2024-03-12 00:00:00,2.4027035088244384,-2.7002369443496943,0.9046218098548792,2.9636181586688704,-1.981085359090384,1.4572333639623392
2024-03-13 00:00:00,2.8849374905332894,-2.9410320365444163,1.1155759388665134,2.687365290799618,-1.8537226340974295,1.8855490549786866
2024-03-14 00:00:00,3.1395253007957176,-3.036970490769594,1.4294055891407875,2.913079254608426,-1.6630443003917488,1.4725116731513108
2024-03-15 00:00:00,2.330714772485372,-2.925747925404629,1.2554330004943837,3.3032435052354066,-1.540009666059485,0.9981348567831427
2024-03-16 00:00:00,2.8588814659170927,-2.811386359620567,0.9553078883629189,3.9810324381354727,-1.7115786481704618,0.8927826787371062
2024-03-17 00:00:00,2.749927555000411,-2.851115464726356,1.1859971925749433,3.456666005663184,-1.9029135036694698,1.1835834799171572
2024-03-18 00:00:00,3.2788889929980995,-2.7330739151826964,0.8887006677988577,3.3834238843002864,-2.2637485875287284,1.66558660692826
2024-03-19 00:00:00,2.9323902188604665,-2.734723001751487,1.4635277603869683,3.942404163556632,-2.25735547784914,1.4762616120387313
2024-03-20 00:00:00,3.223844215919452,-2.4759157706086183,1.4423334893510917,4.686161460800582,-1.9975321465546443,2.0485771586200485
2024-03-21 00:00:00,3.317438632441355,-2.5001024201683433,1.3564177223366547,4.064624124736005,-2.1129897664155735,1.975447298468016
2024-03-22 00:00:00,3.6224344885136324,-2.373674847259472,1.5647859732210414,3.717045678089349,-2.128740468003585,1.8897555941245017
2024-03-23 00:00:00,3.783671660157238,-2.36711194981257,1.540122651342089,3.9116972154061926,-2.1825926470481702,1.6313990044090634
2024-03-24 00:00:00,3.767778665300643,-2.640970662497562,1.0262302965713141,3.6962115785224126,-2.119005963924164,2.2225391499920417
2024-03-25 00:00:00,3.296551809145529,-2.6245498198357775,0.8551778960732567,3.482672415182593,-1.9722112689862863,2.092835458879479
2024-03-26 00:00:00,2.992861705041658,-2.8106326328455635,1.383499227126746,3.7202729061019744,-2.1832954601995485,1.6905596767689242
2024-03-27 00:00:00,3.107897865342406,-2.760897443243554,1.4838419209140528,4.392486317134477,-2.3200418027082317,2.407576113815325
2024-03-28 00:00:00,3.408674115240685,-2.834085335271252,1.0568097621974626,3.846762740981538,-2.1125794801521134,2.4004735835576154
2024-03-29 00:00:00,3.4382959154596753,-2.702552328937866,1.3357730272823516,4.473810625724292,-2.0449159459405117,2.5060479237348954
2024-03-30 00:00:00,3.8872158214934673,-2.893379688813202,1.2953301320519637,4.205969286888091,-2.1046977262185784,2.8112318887200742
2024-03-31 00:00:00,3.9292839888108126,-2.8135619209679534,1.1911051849540986,4.343234050933337,-1.9435516834756426,2.775300495808004
2024-04-01 00:00:00,3.753611386445864,-2.6669831126957018,1.0537919977564014,4.879365917072228,-2.150237411193291,2.8434549611060427
2024-04-02 00:00:00,3.855550535361225,-2.50883964827426,1.5293753134288273,4.851405121618088,-2.0671252106246523,2.677963065432015
2024-04-03 00:00:00,4.095780127876454,-2.659393262915435,1.1126815896410767,4.633024385243302,-2.1116275196446783,2.725533485789044
2024-04-04 00:00:00,4.309006881561426,-2.6503972032966607,1.105270465724411,4.815739588901691,-2.0786484546385053,2.5854094544096573
2024-04-05 00:00:00,4.9339908289327985,-2.620783483562034,1.3498496498290427,4.669241661679851,-2.3602015649491954,2.4914794401630407
2024-04-06 00:00:00,4.64623343713376,-2.395147523075162,1.9038081765622752,4.7929559196650535,-2.357535562877216,2.460726427488837
2024-04-07 00:00:00,4.613677693889598,-2.6863969134492724,2.060022338464457,4.66124989274336,-2.2579512644481246,2.3222201916067027
2024-04-08 00:00:00,4.738107233769845,-2.8184753563845946,1.8278956071693022,4.907768086322524,-2.2663602636108497,2.435493856951561
2024-04-09 00:00:00,4.705310173141459,-2.368061959834121,2.2529878446807663,4.3911602416572775,-2.1424200783333918,2.524991904256554
2024-04-10 00:00:00,4.548608968250623,-2.489118185956963,1.8502472108555317,4.134407195789006,-2.0544055775471692,2.6717790801141863
2024-04-11 00:00:00,4.136656174855176,-2.8211479412239933,1.957737569302619,3.828905659693421,-2.2101754227303374,2.74452860294697
2024-04-12 00:00:00,4.127413601376316,-2.8792418142508587,2.0981176148739458,4.025742725988069,-2.1483815640875172,3.124982189872456
2024-04-13 00:00:00,3.963320560579109,-3.254512793276608,1.8607730931724078,3.7276279350361383,-2.289376451923491,3.191074338638498
2024-04-14 00:00:00,3.655909662826391,-3.0884223950712135,2.0878388761644353,3.7693929737225598,-2.2904110708279246,2.947338919082912
2024-04-15 00:00:00,3.695729883363828,-2.8765504897525296,1.9550163431582732,3.682223893684543,-2.2301665875454617,2.9250266780179506
2024-04-16 00:00:00,3.6574185178177894,-2.9849706793298063,2.1712334920675156,4.411205442320485,-2.343993240912393,3.1382156207973537
2024-04-17 00:00:00,4.111939080455556,-3.001927451526179,1.6878580583584797,4.216908142388608,-2.2599392771746434,2.750184713327716
2024-04-18 00:00:00,4.471211220552992,-2.7917818205633704,1.8924936994145016,3.9937092296850794,-2.33834054265908,3.1555694541824355
2024-04-19 00:00:00,4.3038408170056845,-3.073684948270249,1.860356597705051,4.299821881103446,-2.410098474062436,2.8199790413140238
2024-04-20 00:00:00,4.378531524965141,-3.225231782057496,2.2509414106748573,4.969769624949963,-2.324987652249356,2.9612338082450207
2024-04-21 00:00:00,3.9536719951203754,-3.1596896202138134,2.240927744824209,4.9438119965703144,-2.4375592368414276,2.871243295967101
